TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T02736,14-09-23,C152,P010,S001,5,0,Cash
T02737,02-02-24,C196,P027,S002,3,0.15,Mobile Money
T02738,01-04-24,C184,P047,S001,3,0.15,Mobile Money
T02739,04-12-23,C147,P034,S005,1,0.15,Mobile Money
T02740,20-02-24,C172,P010,S001,2,0.05,Cash
T02741,29-08-24,C162,P045,S003,1,0.1,Mobile Money
T02742,04-06-25,C008,P025,S004,3,0.1,Bank Transfer
T02743,28-12-24,C091,P022,S002,3,0.15,Cash
T02744,22-02-24,C084,P017,S004,3,0.05,Credit Card
T02745,30-07-25,C143,P001,S005,3,0.15,Bank Transfer
T02746,03-10-24,C200,P001,S002,4,0,Bank Transfer
T02747,22-01-24,C091,P037,S005,5,0.05,Bank Transfer
T02748,09-02-25,C079,P023,S001,1,0.15,Bank Transfer
T02749,27-08-24,C160,P028,S004,2,0.15,Credit Card
T02750,14-01-24,C068,P041,S004,3,0.1,Mobile Money
T02751,06-07-24,C093,P042,S002,2,0.1,Cash
T02752,15-12-24,C029,P001,S002,5,0.1,Bank Transfer
T02753,21-11-24,C194,P040,S005,5,0.05,Mobile Money
T02754,01-04-24,C159,P043,S001,2,0,Cash
T02755,10-01-25,C183,P010,S005,4,0.1,Credit Card
T02756,29-01-25,C184,P010,S003,5,0.1,Mobile Money
T02757,25-07-24,C035,P030,S004,1,0.1,Cash
T02758,01-11-23,C083,P011,S002,4,0,Credit Card
T02759,26-06-25,C141,P017,S002,3,0,Mobile Money
T02760,08-08-24,C058,P047,S002,2,0.05,Mobile Money
T02761,30-12-23,C166,P010,S002,2,0,Bank Transfer
T02762,23-09-24,C063,P015,S001,5,0.15,Mobile Money
T02763,24-01-25,C107,P002,S005,5,0.05,Mobile Money
T02764,10-11-23,C048,P045,S005,5,0.15,Mobile Money
T02765,27-06-24,C192,P050,S003,3,0.1,Mobile Money
T02766,30-05-25,C095,P050,S003,2,0.1,Bank Transfer
T02767,22-06-25,C020,P046,S002,3,0.05,Credit Card
T02768,20-07-25,C025,P011,S005,4,0.1,Cash
T02769,05-03-25,C155,P034,S002,3,0.05,Mobile Money
T02770,07-05-25,C069,P026,S005,1,0.15,Mobile Money
T02771,12-12-23,C128,P045,S005,4,0,Credit Card
T02772,30-05-24,C006,P030,S005,4,0,Bank Transfer
T02773,02-11-23,C123,P036,S002,1,0.1,Cash
T02774,22-01-24,C185,P003,S003,5,0.1,Cash
T02775,01-07-25,C183,P039,S005,4,0.15,Credit Card
T02776,23-08-24,C102,P040,S002,4,0.1,Bank Transfer
T02777,13-08-24,C085,P043,S002,5,0.15,Credit Card
T02778,01-09-24,C197,P021,S005,5,0.1,Cash
T02779,07-03-24,C157,P013,S001,3,0,Cash
T02780,09-08-24,C158,P041,S001,5,0.15,Credit Card
T02781,02-09-25,C188,P023,S002,2,0.05,Credit Card
T02782,18-06-25,C008,P045,S004,1,0.1,Cash
T02783,14-01-24,C025,P026,S004,5,0.15,Mobile Money
T02784,24-01-25,C098,P009,S004,2,0.1,Credit Card
T02785,15-02-24,C025,P010,S003,3,0.05,Mobile Money
T02786,03-10-24,C065,P045,S004,1,0.05,Bank Transfer
T02787,15-05-25,C103,P021,S002,2,0.1,Cash
T02788,23-06-24,C087,P038,S004,1,0.1,Cash
T02789,17-03-25,C156,P044,S001,5,0,Bank Transfer
T02790,03-11-23,C025,P023,S002,1,0,Cash
T02791,19-07-25,C084,P027,S004,3,0,Bank Transfer
T02792,29-09-24,C018,P033,S002,2,0.15,Credit Card
T02793,25-08-24,C138,P037,S002,3,0,Credit Card
T02794,04-04-24,C154,P002,S003,5,0.05,Mobile Money
T02795,26-02-24,C181,P040,S002,5,0.05,Mobile Money
T02796,15-11-23,C008,P012,S005,1,0,Bank Transfer
T02797,06-11-23,C075,P024,S001,3,0.05,Credit Card
T02798,10-12-23,C026,P028,S004,2,0.05,Bank Transfer
T02799,30-06-24,C117,P033,S005,4,0.15,Cash
T02800,18-07-24,C172,P008,S005,1,0.1,Credit Card
T02801,06-02-24,C094,P046,S002,2,0.15,Credit Card
T02802,23-03-25,C104,P002,S001,3,0,Mobile Money
T02803,02-01-24,C169,P028,S005,1,0,Bank Transfer
T02804,17-02-24,C135,P044,S005,5,0.15,Credit Card
T02805,23-01-25,C073,P034,S003,2,0.15,Credit Card
T02806,28-06-24,C075,P021,S004,4,0.15,Mobile Money
T02807,19-06-24,C022,P020,S004,1,0.15,Cash
T02808,29-01-24,C083,P026,S005,4,0.15,Bank Transfer
T02809,05-08-25,C128,P026,S003,1,0,Credit Card
T02810,10-06-25,C023,P037,S003,5,0.05,Bank Transfer
T02811,18-02-25,C190,P026,S001,5,0,Cash
T02812,26-06-24,C078,P042,S004,2,0.1,Cash
T02813,08-02-25,C176,P020,S004,5,0.05,Bank Transfer
T02814,18-08-24,C175,P018,S001,2,0,Mobile Money
T02815,26-12-24,C048,P041,S002,3,0,Credit Card
T02816,20-10-24,C127,P001,S002,5,0,Cash
T02817,21-12-24,C098,P043,S002,1,0.1,Cash
T02818,10-05-24,C062,P002,S003,2,0.15,Credit Card
T02819,20-11-24,C096,P023,S004,1,0.05,Credit Card
T02820,14-04-25,C154,P043,S002,5,0.1,Mobile Money
T02821,08-02-25,C175,P025,S005,3,0.05,Bank Transfer
T02822,03-01-24,C105,P007,S001,4,0.15,Mobile Money
T02823,11-05-24,C072,P020,S002,4,0.1,Cash
T02824,01-05-25,C161,P022,S004,1,0.15,Credit Card
T02825,28-01-24,C170,P006,S002,1,0,Cash
T02826,15-05-25,C041,P014,S004,1,0.05,Bank Transfer
T02827,19-11-23,C043,P017,S003,4,0.1,Bank Transfer
T02828,18-07-25,C073,P021,S005,3,0,Cash
T02829,16-09-24,C102,P038,S002,1,0.15,Credit Card
T02830,07-05-25,C033,P014,S005,1,0.15,Mobile Money
T02831,07-06-25,C028,P033,S001,2,0,Mobile Money
T02832,29-08-24,C048,P003,S001,1,0.05,Mobile Money
T02833,02-10-24,C158,P006,S003,4,0.05,Mobile Money
T02834,18-08-24,C153,P022,S001,5,0.05,Credit Card
T02835,10-11-23,C186,P044,S003,1,0,Credit Card
T02836,08-03-24,C088,P034,S003,2,0.1,Mobile Money
T02837,26-02-25,C052,P031,S001,4,0.15,Credit Card
T02838,22-02-25,C075,P048,S005,1,0.05,Credit Card
T02839,21-12-23,C161,P026,S002,3,0.15,Cash
T02840,29-01-25,C113,P038,S001,2,0.1,Credit Card
T02841,20-08-25,C037,P027,S005,3,0,Cash
T02842,12-03-25,C176,P017,S001,4,0,Credit Card
T02843,10-09-24,C186,P002,S003,3,0,Credit Card
T02844,07-03-24,C027,P011,S002,1,0.15,Cash
T02845,20-06-24,C145,P007,S001,4,0,Credit Card
T02846,15-07-24,C196,P028,S001,5,0,Cash
T02847,24-08-24,C167,P006,S004,5,0.15,Bank Transfer
T02848,01-04-25,C176,P032,S005,4,0.15,Credit Card
T02849,30-05-25,C175,P017,S004,5,0.1,Bank Transfer
T02850,08-10-24,C163,P010,S004,4,0.05,Mobile Money
T02851,07-09-24,C138,P008,S003,2,0.05,Bank Transfer
T02852,15-10-23,C164,P014,S002,4,0.1,Credit Card
T02853,18-01-24,C095,P030,S001,4,0.1,Credit Card
T02854,30-01-25,C011,P022,S004,4,0.05,Mobile Money
T02855,01-07-24,C033,P025,S003,2,0.15,Mobile Money
T02856,06-08-24,C107,P011,S004,4,0.15,Mobile Money
T02857,01-11-24,C119,P049,S003,3,0.1,Mobile Money
T02858,01-01-24,C035,P039,S005,2,0.05,Credit Card
T02859,25-06-25,C183,P021,S002,5,0.05,Bank Transfer
T02860,07-07-25,C119,P004,S005,4,0.1,Bank Transfer
T02861,22-06-24,C055,P036,S004,2,0.15,Cash
T02862,28-08-24,C139,P021,S004,3,0.15,Cash
T02863,02-06-25,C052,P012,S002,3,0.05,Mobile Money
T02864,17-01-25,C133,P031,S004,2,0.15,Cash
T02865,26-02-25,C178,P046,S002,4,0.05,Bank Transfer
T02866,14-11-23,C191,P012,S005,2,0.15,Credit Card
T02867,25-12-23,C039,P010,S004,3,0.15,Credit Card
T02868,03-05-24,C190,P021,S002,4,0.1,Cash
T02869,02-06-24,C174,P004,S001,1,0,Cash
T02870,31-03-24,C003,P005,S001,3,0,Bank Transfer
T02871,07-02-24,C092,P012,S002,2,0.05,Bank Transfer
T02872,06-06-24,C017,P044,S003,5,0.1,Mobile Money
T02873,11-03-24,C122,P029,S003,2,0.1,Bank Transfer
T02874,19-12-23,C026,P024,S005,2,0.05,Credit Card
T02875,24-10-24,C107,P043,S001,5,0.15,Credit Card
T02876,27-12-24,C144,P041,S005,4,0.1,Credit Card
T02877,05-10-24,C030,P023,S002,4,0,Cash
T02878,13-06-25,C035,P018,S004,4,0.15,Mobile Money
T02879,23-08-25,C044,P031,S001,5,0.1,Mobile Money
T02880,28-07-25,C150,P002,S005,2,0.15,Cash
T02881,30-11-24,C126,P033,S005,3,0.1,Cash
T02882,22-06-24,C095,P046,S001,2,0.05,Bank Transfer
T02883,17-05-25,C174,P048,S004,2,0,Credit Card
T02884,06-04-24,C163,P030,S003,3,0,Bank Transfer
T02885,28-12-23,C155,P025,S004,1,0.15,Credit Card
T02886,14-09-23,C094,P004,S003,2,0.1,Cash
T02887,14-04-24,C126,P047,S003,2,0,Credit Card
T02888,01-04-25,C180,P038,S003,3,0.15,Mobile Money
T02889,30-01-25,C087,P016,S001,3,0.15,Cash
T02890,07-11-24,C086,P039,S005,1,0.05,Cash
T02891,11-06-24,C189,P015,S005,1,0.1,Mobile Money
T02892,28-04-25,C052,P010,S004,4,0.15,Cash
T02893,15-05-25,C178,P002,S003,4,0.1,Bank Transfer
T02894,15-01-24,C132,P011,S004,4,0.1,Credit Card
T02895,30-01-24,C089,P021,S003,5,0.05,Mobile Money
T02896,18-12-24,C073,P019,S003,1,0.15,Cash
T02897,05-04-24,C171,P014,S003,5,0,Cash
T02898,13-10-24,C033,P008,S001,2,0,Credit Card
T02899,18-05-24,C096,P033,S001,2,0.05,Cash
T02900,02-12-23,C020,P025,S001,1,0.1,Cash
T02901,02-07-25,C040,P021,S005,4,0.1,Cash
T02902,15-05-25,C157,P049,S001,1,0.05,Credit Card
T02903,02-03-25,C191,P038,S001,2,0,Cash
T02904,01-04-24,C001,P025,S004,2,0.05,Cash
T02905,17-11-24,C184,P035,S001,4,0.1,Credit Card
T02906,09-02-25,C122,P022,S002,4,0.05,Mobile Money
T02907,20-09-24,C074,P008,S005,1,0.15,Credit Card
T02908,10-04-24,C130,P037,S001,1,0.05,Credit Card
T02909,14-03-25,C068,P009,S002,5,0.05,Cash
T02910,07-08-25,C180,P008,S001,2,0.05,Bank Transfer
T02911,23-06-24,C194,P028,S002,2,0.15,Bank Transfer
T02912,05-07-24,C154,P028,S004,5,0.1,Credit Card
T02913,09-09-25,C110,P049,S003,3,0.05,Cash
T02914,21-03-24,C168,P004,S003,3,0.05,Cash
T02915,27-06-24,C016,P002,S001,4,0.1,Cash
T02916,07-12-23,C159,P002,S004,1,0.15,Cash
T02917,07-10-24,C191,P035,S001,3,0.1,Cash
T02918,18-06-25,C146,P023,S003,3,0.15,Bank Transfer
T02919,20-01-24,C191,P037,S004,3,0.15,Bank Transfer
T02920,20-02-25,C196,P042,S004,3,0.05,Credit Card
T02921,22-06-25,C151,P018,S002,1,0.1,Mobile Money
T02922,06-09-24,C120,P048,S004,3,0.15,Mobile Money
T02923,09-01-25,C119,P023,S004,2,0.05,Mobile Money
T02924,14-01-25,C108,P034,S001,2,0.1,Mobile Money
T02925,05-03-25,C162,P041,S002,4,0.1,Cash
T02926,16-08-24,C112,P014,S002,2,0.05,Credit Card
T02927,18-03-24,C025,P014,S001,4,0.15,Credit Card
T02928,26-05-24,C070,P020,S003,2,0,Mobile Money
T02929,13-12-23,C101,P008,S002,3,0.1,Credit Card
T02930,19-12-23,C049,P001,S004,5,0.15,Mobile Money
T02931,09-10-23,C112,P007,S002,4,0,Bank Transfer
T02932,05-05-24,C028,P008,S001,3,0.15,Bank Transfer
T02933,06-05-24,C037,P030,S002,5,0.15,Credit Card
T02934,15-07-24,C107,P013,S004,1,0.1,Credit Card
T02935,14-10-24,C087,P031,S003,5,0.15,Cash
T02936,24-04-24,C154,P023,S002,5,0.1,Bank Transfer
T02937,19-04-24,C186,P026,S003,2,0.1,Mobile Money
T02938,20-06-24,C017,P028,S001,4,0.1,Mobile Money
T02939,22-12-23,C064,P038,S002,3,0.05,Bank Transfer
T02940,21-02-24,C163,P044,S004,3,0.1,Bank Transfer
T02941,01-08-25,C179,P009,S002,2,0.1,Credit Card
T02942,24-10-23,C182,P026,S005,5,0.05,Credit Card
T02943,10-01-24,C126,P016,S005,4,0,Bank Transfer
T02944,25-06-24,C131,P029,S001,4,0.05,Bank Transfer
T02945,23-01-25,C021,P031,S005,4,0.15,Bank Transfer
T02946,23-12-23,C018,P043,S004,4,0.05,Bank Transfer
T02947,12-10-23,C183,P019,S002,3,0,Mobile Money
T02948,23-03-24,C064,P001,S002,1,0.1,Bank Transfer
T02949,28-12-23,C159,P016,S004,5,0.05,Bank Transfer
T02950,04-08-24,C082,P045,S004,3,0.05,Credit Card
T02951,20-01-24,C153,P038,S005,1,0.1,Cash
T02952,21-04-25,C189,P033,S002,5,0.1,Credit Card
T02953,18-03-25,C097,P017,S004,1,0.1,Bank Transfer
T02954,02-04-24,C053,P021,S002,3,0,Cash
T02955,10-01-24,C167,P013,S004,1,0.1,Mobile Money
T02956,21-12-24,C199,P035,S002,4,0.15,Credit Card
T02957,28-07-24,C153,P019,S004,3,0,Bank Transfer
T02958,05-12-24,C117,P027,S003,2,0.15,Bank Transfer
T02959,23-07-25,C042,P034,S005,2,0.1,Cash
T02960,22-09-24,C032,P037,S001,3,0.15,Bank Transfer
T02961,03-12-24,C037,P036,S003,4,0,Mobile Money
T02962,10-09-24,C166,P038,S003,4,0.05,Bank Transfer
T02963,19-05-25,C157,P027,S001,3,0.1,Cash
T02964,15-04-24,C131,P018,S001,2,0.15,Cash
T02965,10-12-24,C018,P045,S002,2,0,Credit Card
T02966,07-08-25,C183,P013,S002,1,0.1,Bank Transfer
T02967,24-09-24,C087,P035,S001,4,0.1,Cash
T02968,04-12-23,C127,P029,S004,5,0,Mobile Money
T02969,08-09-24,C165,P034,S004,2,0,Credit Card
T02970,07-10-23,C115,P031,S002,1,0.1,Credit Card
T02971,03-04-25,C062,P047,S001,5,0,Cash
T02972,25-11-24,C165,P009,S002,4,0,Cash
T02973,23-02-24,C057,P017,S002,2,0.05,Bank Transfer
T02974,15-10-23,C083,P001,S004,4,0,Bank Transfer
T02975,21-08-24,C127,P011,S001,4,0,Cash
T02976,11-04-25,C052,P002,S005,1,0.05,Credit Card
T02977,01-08-24,C150,P012,S004,1,0.1,Cash
T02978,05-05-25,C149,P024,S003,5,0.05,Mobile Money
T02979,11-06-24,C055,P007,S002,5,0,Bank Transfer
T02980,13-10-23,C069,P033,S005,3,0.15,Credit Card
T02981,11-08-24,C052,P041,S005,3,0.1,Credit Card
T02982,01-02-24,C084,P050,S003,4,0,Bank Transfer
T02983,01-07-25,C116,P032,S001,4,0.15,Credit Card
T02984,03-06-24,C048,P014,S001,1,0.15,Cash
T02985,03-09-25,C191,P023,S002,2,0.1,Credit Card
T02986,20-05-25,C152,P043,S003,3,0.15,Cash
T02987,16-11-24,C166,P035,S002,5,0.1,Credit Card
T02988,04-05-25,C131,P039,S001,3,0,Credit Card
T02989,07-09-25,C047,P022,S003,2,0.15,Mobile Money
T02990,31-05-25,C185,P037,S003,4,0.15,Credit Card
T02991,22-04-25,C126,P040,S004,5,0.1,Credit Card
T02992,18-02-25,C020,P016,S005,1,0,Cash
T02993,04-10-24,C159,P047,S001,1,0.1,Cash
T02994,17-12-24,C078,P030,S004,4,0.05,Cash
T02995,25-02-25,C014,P035,S003,2,0.05,Mobile Money
T02996,28-05-25,C190,P016,S003,1,0.1,Mobile Money
T02997,13-06-24,C168,P033,S001,3,0,Cash
T02998,16-06-25,C078,P005,S002,3,0.15,Credit Card
T02999,24-08-24,C031,P030,S001,4,0.05,Cash
T03000,22-01-25,C029,P022,S001,2,0.15,Bank Transfer
T03001,12-06-24,C070,P027,S001,5,0.15,Cash
T03002,14-01-25,C188,P025,S002,2,0,Mobile Money
T03003,31-12-23,C174,P009,S004,1,0,Mobile Money
T03004,15-01-24,C111,P023,S004,4,0.05,Cash
T03005,27-01-24,C148,P014,S001,1,0.1,Bank Transfer
T03006,13-12-23,C185,P049,S004,2,0.1,Cash
T03007,29-06-25,C172,P016,S003,2,0.05,Mobile Money
T03008,31-12-24,C001,P030,S001,5,0.15,Mobile Money
T03009,19-05-25,C060,P027,S001,3,0.1,Cash
T03010,17-11-23,C154,P007,S003,4,0.15,Credit Card
T03011,29-02-24,C096,P014,S003,5,0.05,Bank Transfer
T03012,26-06-25,C189,P023,S003,4,0.05,Mobile Money
T03013,03-10-23,C096,P029,S004,3,0.1,Credit Card
T03014,07-03-24,C173,P012,S004,5,0.15,Bank Transfer
T03015,18-11-23,C111,P031,S001,5,0.1,Credit Card
T03016,08-01-24,C086,P017,S003,4,0.15,Credit Card
T03017,23-06-24,C011,P009,S003,5,0.05,Bank Transfer
T03018,23-03-24,C139,P029,S002,5,0.05,Credit Card
T03019,04-11-23,C178,P050,S004,1,0.15,Cash
T03020,09-10-24,C129,P020,S005,1,0,Cash
T03021,16-02-24,C066,P038,S005,2,0.05,Bank Transfer
T03022,30-01-25,C126,P015,S001,3,0.1,Mobile Money
T03023,29-07-25,C134,P029,S004,2,0.1,Mobile Money
T03024,11-07-24,C177,P037,S001,2,0.15,Credit Card
T03025,08-11-24,C178,P044,S002,1,0,Mobile Money
T03026,15-10-24,C037,P020,S001,3,0.05,Mobile Money
T03027,25-06-24,C078,P025,S002,5,0,Credit Card
T03028,24-05-24,C007,P049,S001,1,0.1,Cash
T03029,08-01-24,C054,P011,S002,1,0,Bank Transfer
T03030,29-11-23,C116,P048,S001,4,0.1,Mobile Money
T03031,02-04-24,C003,P024,S005,3,0.1,Mobile Money
T03032,12-06-24,C096,P018,S002,3,0.15,Mobile Money
T03033,03-07-25,C163,P040,S005,5,0,Mobile Money
T03034,12-10-23,C009,P023,S004,3,0.1,Cash
T03035,15-01-25,C066,P029,S004,4,0,Mobile Money
T03036,01-08-25,C177,P012,S005,5,0.1,Mobile Money
T03037,15-11-23,C007,P045,S004,1,0.15,Cash
T03038,27-07-25,C122,P006,S003,5,0,Cash
T03039,19-09-24,C063,P007,S001,4,0.15,Bank Transfer
T03040,08-07-25,C062,P038,S005,4,0,Bank Transfer
T03041,30-10-24,C080,P015,S005,4,0.05,Mobile Money
T03042,09-10-24,C025,P038,S001,2,0,Mobile Money
T03043,24-07-24,C018,P021,S005,2,0.15,Bank Transfer
T03044,24-05-24,C179,P003,S005,4,0,Bank Transfer
T03045,11-07-25,C150,P040,S001,5,0.15,Credit Card
T03046,16-09-24,C116,P046,S003,2,0,Bank Transfer
T03047,15-01-25,C154,P013,S003,4,0,Credit Card
T03048,17-10-23,C020,P002,S002,4,0.15,Credit Card
T03049,18-06-25,C002,P006,S004,2,0.15,Cash
T03050,26-01-24,C078,P025,S002,2,0.1,Mobile Money
T03051,22-10-23,C059,P022,S004,1,0,Credit Card
T03052,04-11-23,C036,P019,S002,5,0,Mobile Money
T03053,29-07-24,C128,P020,S003,4,0,Bank Transfer
T03054,03-10-24,C163,P027,S005,1,0.15,Mobile Money
T03055,25-04-25,C009,P037,S003,4,0.15,Cash
T03056,11-07-24,C017,P034,S001,3,0.1,Mobile Money
T03057,19-09-23,C103,P021,S005,2,0.05,Cash
T03058,16-12-23,C007,P036,S002,1,0.05,Credit Card
T03059,21-03-24,C115,P019,S005,3,0.1,Mobile Money
T03060,11-08-24,C018,P031,S002,5,0.15,Cash
T03061,01-01-24,C144,P038,S001,2,0.05,Credit Card
T03062,19-07-25,C077,P049,S002,4,0,Bank Transfer
T03063,20-10-23,C016,P002,S005,1,0,Bank Transfer
T03064,18-04-24,C150,P039,S005,1,0.1,Credit Card
T03065,03-05-24,C082,P021,S002,4,0.05,Credit Card
T03066,08-12-24,C170,P021,S004,4,0.15,Credit Card
T03067,22-03-25,C026,P018,S002,4,0,Credit Card
T03068,28-04-25,C171,P002,S002,5,0.05,Cash
T03069,20-09-24,C123,P016,S005,1,0.05,Credit Card
T03070,17-11-24,C161,P039,S004,3,0.05,Bank Transfer
T03071,14-09-23,C105,P013,S001,4,0,Bank Transfer
T03072,29-09-24,C200,P018,S004,1,0.05,Bank Transfer
T03073,14-02-25,C101,P050,S004,5,0.05,Credit Card
T03074,30-06-25,C123,P005,S005,5,0.15,Credit Card
T03075,31-12-23,C062,P040,S005,5,0.1,Mobile Money
T03076,22-10-24,C198,P036,S001,4,0,Mobile Money
T03077,17-10-24,C017,P017,S005,1,0.05,Cash
T03078,28-02-24,C095,P029,S003,4,0.1,Mobile Money
T03079,21-04-25,C167,P041,S003,3,0.1,Bank Transfer
T03080,16-04-25,C121,P035,S005,4,0.15,Credit Card
T03081,04-02-24,C121,P020,S003,1,0.15,Bank Transfer
T03082,09-05-25,C137,P045,S005,5,0,Bank Transfer
T03083,16-02-24,C162,P042,S003,3,0.1,Credit Card
T03084,27-11-23,C081,P031,S003,2,0.05,Bank Transfer
T03085,05-11-23,C079,P037,S002,3,0.15,Bank Transfer
T03086,19-11-23,C068,P007,S005,4,0.05,Credit Card
T03087,13-09-24,C198,P043,S003,2,0.1,Bank Transfer
T03088,22-11-24,C053,P039,S004,5,0.05,Cash
T03089,07-12-23,C186,P026,S003,2,0.05,Bank Transfer
T03090,23-06-24,C047,P018,S004,3,0.05,Mobile Money
T03091,19-10-24,C124,P019,S003,5,0.15,Bank Transfer
T03092,28-05-24,C038,P048,S003,5,0,Bank Transfer
T03093,12-04-24,C032,P015,S004,5,0.15,Cash
T03094,07-11-23,C018,P009,S002,3,0.15,Mobile Money
T03095,27-04-25,C141,P001,S005,3,0.15,Credit Card
T03096,05-06-25,C069,P023,S001,4,0.15,Cash
T03097,15-02-25,C122,P050,S004,4,0.1,Cash
T03098,08-09-25,C036,P040,S002,1,0.1,Cash
T03099,09-03-25,C011,P014,S001,3,0,Bank Transfer
T03100,02-04-24,C033,P035,S001,4,0.05,Cash
T03101,07-06-25,C170,P001,S005,1,0,Cash
T03102,27-01-24,C087,P022,S005,3,0.1,Mobile Money
T03103,25-09-24,C062,P041,S002,2,0.1,Bank Transfer
T03104,19-03-24,C061,P007,S002,1,0.1,Credit Card
T03105,04-07-25,C044,P017,S004,2,0,Credit Card
T03106,18-02-24,C024,P002,S005,5,0.1,Mobile Money
T03107,09-01-25,C032,P014,S001,2,0.15,Credit Card
T03108,27-01-25,C062,P005,S004,5,0.05,Credit Card
T03109,24-09-23,C057,P012,S003,1,0,Credit Card
T03110,08-06-24,C172,P033,S003,4,0.15,Mobile Money
T03111,10-07-25,C055,P044,S002,1,0,Mobile Money
T03112,07-05-24,C183,P034,S004,4,0.05,Mobile Money
T03113,23-11-24,C158,P002,S004,1,0.1,Credit Card
T03114,06-07-25,C173,P028,S004,4,0.1,Bank Transfer
T03115,18-03-25,C006,P025,S004,5,0.15,Mobile Money
T03116,18-07-24,C156,P038,S002,3,0.05,Cash
T03117,24-10-24,C154,P034,S004,2,0.15,Credit Card
T03118,09-05-24,C056,P029,S003,3,0.15,Bank Transfer
T03119,15-07-24,C064,P034,S003,2,0.15,Mobile Money
T03120,29-01-24,C007,P003,S005,2,0,Mobile Money
T03121,23-02-25,C183,P026,S001,4,0.1,Bank Transfer
T03122,18-12-23,C098,P048,S001,4,0.15,Mobile Money
T03123,11-03-24,C109,P004,S001,4,0.1,Bank Transfer
T03124,23-03-24,C059,P033,S003,3,0.1,Mobile Money
T03125,13-06-24,C041,P031,S002,2,0.05,Cash
T03126,26-09-23,C098,P011,S003,1,0.05,Cash
T03127,10-08-24,C182,P048,S002,1,0,Bank Transfer
T03128,04-01-25,C021,P011,S005,3,0.15,Credit Card
T03129,23-10-24,C076,P029,S002,4,0.1,Credit Card
T03130,27-09-24,C059,P032,S004,3,0.05,Cash
T03131,16-09-24,C060,P046,S001,5,0,Credit Card
T03132,30-11-23,C074,P019,S005,4,0.15,Credit Card
T03133,05-12-23,C061,P009,S001,2,0,Cash
T03134,22-03-24,C198,P036,S001,3,0.05,Cash
T03135,19-06-25,C200,P020,S004,5,0.1,Credit Card
T03136,03-12-23,C040,P014,S005,2,0.05,Cash
T03137,15-09-24,C084,P021,S002,3,0,Cash
T03138,29-10-23,C101,P049,S002,2,0,Mobile Money
T03139,12-12-24,C040,P041,S002,2,0.1,Bank Transfer
T03140,07-01-25,C119,P008,S002,4,0.05,Cash
T03141,12-11-23,C183,P020,S002,2,0,Cash
T03142,14-11-24,C097,P010,S002,1,0.1,Mobile Money
T03143,25-05-24,C136,P033,S004,4,0.15,Mobile Money
T03144,15-11-24,C166,P045,S005,3,0.15,Bank Transfer
T03145,17-04-25,C135,P012,S004,2,0.15,Credit Card
T03146,17-11-23,C010,P033,S002,1,0.1,Bank Transfer
T03147,02-05-24,C030,P038,S005,4,0.15,Mobile Money
T03148,17-11-24,C077,P034,S003,1,0.1,Mobile Money
T03149,09-02-24,C051,P024,S001,2,0.15,Credit Card
T03150,11-01-25,C116,P009,S005,2,0.1,Mobile Money
T03151,10-01-24,C063,P007,S002,1,0.05,Mobile Money
T03152,06-01-24,C065,P015,S004,4,0.15,Mobile Money
T03153,19-04-25,C096,P048,S002,4,0.05,Mobile Money
T03154,18-11-23,C014,P033,S002,2,0,Bank Transfer
T03155,25-01-25,C096,P027,S001,3,0.15,Mobile Money
T03156,03-04-24,C168,P023,S004,1,0.1,Bank Transfer
T03157,26-01-25,C132,P028,S005,4,0,Mobile Money
T03158,13-01-24,C018,P023,S003,3,0.05,Bank Transfer
T03159,05-12-23,C130,P010,S002,1,0,Credit Card
T03160,14-01-25,C191,P034,S005,3,0,Cash
T03161,20-01-24,C131,P023,S002,5,0.1,Cash
T03162,23-08-24,C115,P030,S004,3,0.15,Bank Transfer
T03163,23-12-24,C160,P004,S003,3,0.1,Cash
T03164,06-03-25,C133,P002,S005,1,0.15,Mobile Money
T03165,26-07-24,C111,P043,S005,1,0,Credit Card
T03166,06-04-25,C097,P017,S003,4,0.1,Credit Card
T03167,15-04-24,C037,P026,S002,1,0.15,Bank Transfer
T03168,16-10-23,C101,P019,S002,1,0,Bank Transfer
T03169,25-07-25,C004,P010,S002,2,0.15,Credit Card
T03170,03-10-24,C107,P001,S002,4,0.1,Credit Card
T03171,28-06-25,C001,P001,S001,2,0,Bank Transfer
T03172,20-03-24,C187,P040,S004,1,0.05,Mobile Money
T03173,01-06-25,C043,P019,S004,1,0,Mobile Money
T03174,26-03-25,C088,P032,S005,3,0.15,Bank Transfer
T03175,08-01-25,C148,P017,S005,5,0.1,Bank Transfer
T03176,20-09-24,C135,P023,S002,5,0.1,Credit Card
T03177,16-05-25,C058,P048,S001,4,0.15,Bank Transfer
T03178,19-12-24,C085,P041,S005,3,0.15,Mobile Money
T03179,24-11-24,C014,P038,S005,3,0.1,Cash
T03180,18-08-24,C038,P020,S005,2,0.05,Credit Card
T03181,12-09-24,C119,P022,S002,1,0.1,Mobile Money
T03182,23-01-24,C191,P027,S004,4,0.1,Bank Transfer
T03183,26-12-23,C021,P027,S002,2,0.15,Cash
T03184,06-07-24,C199,P032,S003,1,0.15,Mobile Money
T03185,15-01-24,C111,P043,S002,4,0.15,Cash
T03186,01-04-24,C086,P031,S003,1,0.1,Credit Card
T03187,22-06-25,C125,P042,S004,4,0.05,Mobile Money
T03188,22-04-24,C111,P026,S002,3,0.05,Credit Card
